57	137
57	175
57	185
57	244
57	246
57	253
57	331
57	332
57	333
57	334
58	108
58	130
58	335
59	154
61	67
61	281
61	296
62	63
62	87
62	90
62	92
62	94
62	138
62	145
62	171
62	184
62	336
63	94
63	296
64	119
64	120
64	335
64	337
65	71
65	103
65	106
65	109
65	111
65	112
65	116
65	140
65	150
65	159
65	206
65	233
65	240
65	338
65	339
65	340
66	112
66	236
66	254
66	341
67	91
67	296
68	87
68	89
68	90
68	91
69	130
69	168
69	170
69	184
69	229
69	343
69	344
70	168
70	229
70	345
70	346
71	107
71	140
71	240
71	307
71	329
71	347
71	348
72	108
72	328
73	116
73	147
73	240
73	258
74	77
74	78
75	76
75	77
75	78
75	79
75	80
75	81
75	157
75	158
75	168
75	171
75	183
75	210
75	269
75	270
75	329
75	358
75	359
76	77
76	78
76	79
76	80
76	81
76	183
76	184
76	238
76	269
76	306
76	329
76	360
77	78
77	79
77	80
77	81
77	183
77	194
77	228
77	270
77	364
78	80
78	81
78	96
78	183
78	210
78	359
79	81
79	201
79	358
80	81
80	96
80	183
81	158
81	194
81	289
81	363
81	364
81	365
82	210
82	219
82	306
82	366
82	367
82	368
82	369
83	125
83	178
83	198
83	200
83	201
83	223
83	303
83	338
84	96
84	209
84	329
84	332
84	371
84	372
84	373
84	374
84	375
85	376
85	377
85	378
86	96
86	302
87	325
87	379
88	90
88	93
88	138
89	90
89	187
90	125
90	281
92	263
94	145
96	98
96	100
96	101
96	176
96	203
96	208
96	294
96	295
96	310
96	360
96	362
96	382
96	383
96	384
97	229
97	286
97	327
97	353
97	386
98	210
98	252
98	295
98	305
98	384
99	253
99	292
99	333
99	387
100	101
100	310
100	388
102	119
102	129
102	164
102	240
102	389
103	111
103	152
103	166
103	187
103	206
103	329
104	336
104	337
104	390
105	111
105	115
105	117
105	150
105	206
105	392
105	393
106	111
106	112
106	115
106	213
106	236
106	302
106	307
106	347
106	389
106	392
106	394
107	118
107	150
107	188
107	329
107	361
107	392
107	395
108	112
108	132
108	138
108	171
108	319
108	328
108	345
108	396
109	110
109	140
109	152
109	166
109	172
109	173
109	187
109	257
109	330
110	172
110	180
110	212
110	257
111	112
111	113
111	114
111	116
111	139
111	140
111	152
111	172
111	187
111	201
111	206
111	240
111	255
111	307
111	397
111	398
112	114
112	115
112	140
112	150
112	173
112	206
112	213
112	240
112	307
112	394
114	115
114	150
114	213
114	340
115	116
115	213
115	236
115	255
115	399
116	159
116	190
116	255
116	257
116	338
117	206
117	403
118	150
118	188
118	392
118	395
119	184
119	337
122	165
122	191
122	201
122	281
123	156
123	238
123	315
123	389
125	184
125	239
125	281
125	303
125	322
125	325
125	412
125	413
126	201
126	267
126	417
127	129
127	172
127	183
129	170
129	202
129	207
129	238
129	389
130	232
130	353
132	152
132	171
132	225
132	255
133	223
133	246
133	357
133	423
135	139
135	159
135	425
136	199
137	183
137	185
137	189
137	191
137	192
137	209
137	244
137	333
137	385
137	427
138	171
138	184
138	195
138	207
138	211
138	371
138	431
138	432
140	206
140	240
140	307
140	347
140	434
141	144
141	182
141	201
141	243
141	246
142	157
142	171
142	208
142	220
142	246
142	306
142	431
143	287
143	293
143	424
143	435
143	436
143	437
144	195
144	222
144	243
145	195
145	207
145	281
145	336
146	175
147	227
147	230
147	239
147	262
148	184
149	262
150	213
150	302
150	392
150	395
152	394
153	439
154	160
155	236
155	302
155	349
155	442
156	229
156	238
157	171
157	205
157	208
157	210
157	211
157	217
157	229
157	231
157	269
157	298
157	361
157	362
157	443
157	444
157	445
158	194
158	207
158	344
159	233
159	452
160	175
160	185
160	201
160	244
160	245
160	246
160	282
160	380
160	410
160	422
162	457
163	164
163	167
164	167
165	166
165	195
166	188
167	459
168	170
168	171
168	172
168	184
168	225
168	232
168	300
169	198
169	201
169	303
169	353
169	460
170	171
170	173
170	175
170	225
170	226
170	232
170	293
170	389
171	172
171	173
171	174
171	195
171	203
171	206
171	225
171	252
171	272
171	281
171	290
171	293
171	299
171	437
172	225
172	281
172	330
173	254
173	320
174	217
174	232
174	390
175	183
175	191
175	261
175	287
175	380
175	464
175	465
175	466
176	194
176	204
176	208
176	220
176	221
176	298
176	446
176	447
176	448
178	191
178	198
178	212
178	223
179	367
179	369
179	469
179	470
179	471
179	472
180	303
180	313
181	253
181	292
181	331
181	474
182	207
182	267
183	185
183	189
183	191
183	194
183	212
183	270
183	359
183	385
183	431
183	465
183	475
184	207
184	214
184	221
184	267
184	281
184	335
184	336
184	346
184	419
184	438
184	476
184	477
185	192
185	201
185	244
185	274
185	285
185	371
186	187
186	255
187	234
188	236
188	395
189	192
189	385
191	192
191	195
191	207
192	244
193	209
193	222
194	221
195	201
195	253
196	229
199	201
199	222
199	229
199	311
199	312
199	314
199	480
199	481
199	482
199	483
200	229
200	303
200	442
200	484
201	206
201	220
201	253
201	303
201	332
201	354
201	371
201	374
201	485
203	204
203	205
203	208
203	220
203	269
203	306
203	447
204	205
204	208
204	362
204	448
205	269
206	240
206	302
206	361
206	395
206	403
207	489
208	238
208	269
208	447
208	461
208	486
209	332
209	373
209	374
209	385
210	219
210	252
210	269
210	298
210	360
210	368
210	369
210	447
210	470
210	477
211	477
211	486
213	234
213	236
213	302
213	349
213	403
213	490
214	491
214	492
215	216
216	217
216	361
216	389
217	218
217	231
217	306
217	362
217	431
217	447
218	388
219	220
219	360
219	362
219	470
220	360
222	314
222	371
223	261
223	493
223	494
224	272
224	293
224	405
225	299
225	389
226	495
227	435
227	496
227	497
229	287
229	324
229	389
229	410
229	450
229	460
229	498
230	262
230	266
231	447
231	499
232	403
235	239
236	302
236	349
236	442
238	239
238	269
238	283
238	370
238	389
240	307
240	347
240	457
241	258
241	261
241	293
241	409
242	245
243	387
243	500
244	245
244	274
244	331
244	333
244	344
244	456
244	501
244	502
245	380
245	410
245	501
246	285
246	324
246	503
247	489
247	504
247	505
248	324
249	411
249	501
251	310
252	286
252	327
252	353
252	383
253	286
253	412
253	474
253	502
255	348
258	287
258	352
259	293
260	337
260	406
260	439
261	286
261	293
261	352
261	437
261	494
263	264
264	277
264	324
264	516
267	286
267	327
267	328
267	411
269	286
269	360
269	362
269	447
269	461
272	293
272	376
272	405
272	512
276	353
276	383
279	290
279	521
281	340
286	293
286	383
286	409
287	293
287	352
287	435
287	436
287	464
287	523
289	359
290	453
290	521
291	432
291	521
291	524
291	525
292	338
293	352
293	405
293	435
293	436
293	494
294	295
294	442
298	308
298	362
298	443
298	444
298	445
300	343
302	349
302	392
303	333
303	338
303	351
306	360
306	361
306	362
306	366
306	367
306	471
307	309
307	347
308	361
309	519
311	463
312	314
312	480
312	533
313	316
314	462
314	481
314	534
314	535
314	536
315	505
316	428
319	537
321	364
325	431
327	338
329	388
329	394
330	348
330	389
332	373
332	375
332	536
333	351
333	540
336	390
336	542
337	439
337	520
347	348
347	395
349	490
349	543
350	394
351	424
351	493
351	514
351	517
351	546
352	409
352	546
353	451
357	407
360	366
360	367
360	368
360	469
360	471
360	472
360	477
361	362
361	396
362	443
362	444
362	445
362	487
366	367
366	369
366	394
366	471
367	369
367	471
369	532
374	375
375	407
376	405
376	508
376	509
380	465
380	467
387	412
388	486
392	395
394	395
405	507
405	512
405	545
409	414
409	424
412	474
412	522
413	427
424	514
424	517
424	546
428	436
429	435
429	436
429	462
429	549
435	436
435	437
435	549
436	549
437	550
438	551
441	543
443	444
443	445
444	445
446	448
448	463
451	522
460	552
462	507
464	523
465	553
467	490
467	538
481	534
481	536
488	554
489	527
490	538
494	517
494	549
495	554
496	556
505	527
511	528
514	517
514	546
517	546
525	547
526	528
526	529
526	547
528	529
528	547
529	547
534	536
538	557
544	558
546	549
