48	127
48	306
49	67
49	70
49	174
49	199
49	205
49	222
49	232
49	265
49	321
49	322
49	323
49	324
49	325
49	326
49	327
50	63
50	99
50	328
50	329
52	58
52	61
52	262
52	330
54	55
54	59
54	79
54	81
54	82
54	84
54	89
54	90
54	137
54	142
54	163
55	89
55	330
56	130
56	144
56	224
56	332
56	333
57	101
57	216
57	311
57	338
57	339
58	61
58	83
58	330
59	78
59	79
59	80
59	82
59	83
59	84
59	85
59	88
59	89
59	90
59	118
59	147
59	262
59	279
59	330
59	340
60	79
60	80
60	82
60	83
60	85
60	279
61	88
61	91
62	70
62	130
62	144
62	344
62	345
63	70
63	100
63	102
63	116
63	125
63	139
63	146
63	150
63	157
63	158
63	211
63	214
63	337
64	101
64	160
64	213
64	331
64	347
65	67
65	68
65	70
65	119
65	147
65	303
65	306
65	335
65	348
65	349
66	67
66	105
66	119
67	68
67	112
67	124
67	166
67	181
67	201
67	289
67	301
67	350
68	73
68	92
68	112
68	190
68	227
68	232
68	247
68	259
68	289
68	295
68	344
68	351
68	352
69	105
69	153
69	263
69	304
69	353
69	354
70	106
70	115
70	118
70	123
70	125
70	136
70	177
70	184
70	202
70	218
70	222
70	224
70	274
70	351
71	72
71	75
71	356
72	73
72	75
72	93
72	114
72	177
72	248
72	284
73	75
73	179
73	185
73	284
75	93
75	125
75	149
75	276
75	284
75	356
75	363
75	364
75	365
76	375
77	376
77	377
77	378
78	91
78	93
78	96
79	155
79	314
79	379
80	82
80	176
80	243
81	122
81	262
82	122
82	155
82	262
82	279
84	242
85	147
85	279
88	90
88	160
88	380
89	142
89	330
90	271
91	93
91	94
91	96
91	97
91	175
91	188
91	281
91	282
91	299
91	358
91	381
91	382
92	93
92	97
92	136
93	96
93	149
93	162
93	179
93	200
93	276
93	284
93	287
93	365
93	383
94	231
94	282
94	382
95	225
95	232
95	278
95	287
95	322
95	325
95	384
96	281
96	282
96	284
97	224
97	309
98	107
98	108
98	110
98	178
98	342
98	357
98	389
98	390
98	391
99	101
99	109
99	131
99	137
99	163
99	233
99	307
99	317
99	318
99	319
99	392
100	108
100	118
100	139
100	146
100	158
100	164
100	176
100	234
101	102
101	103
101	104
101	107
101	109
101	139
101	292
101	388
101	395
102	104
102	105
102	160
102	179
102	311
103	106
103	118
103	139
103	155
103	176
103	195
103	205
103	214
103	331
103	334
104	105
104	107
104	109
104	160
104	161
104	216
104	395
104	396
105	179
105	213
105	234
105	335
106	125
106	139
106	146
106	176
106	343
107	108
107	109
107	110
107	178
107	292
107	391
108	139
108	164
108	178
108	214
108	262
108	287
108	296
108	311
108	398
109	293
109	346
109	357
109	393
109	395
109	399
110	178
110	296
110	319
110	391
111	244
111	271
111	336
112	157
112	185
112	262
112	287
113	137
113	193
113	195
113	403
114	224
115	118
115	124
115	218
115	305
116	124
116	125
116	168
118	120
118	123
118	124
118	125
118	130
118	150
118	185
118	214
118	219
118	290
118	301
118	314
118	325
118	351
118	404
118	405
118	406
119	184
120	150
120	199
120	222
120	226
120	267
120	407
122	136
122	150
122	219
122	262
122	314
122	408
122	409
122	410
122	411
123	220
123	223
123	255
123	280
123	412
124	215
124	218
124	219
124	386
125	182
125	222
125	247
125	291
125	314
125	414
125	415
126	185
126	233
126	416
127	128
127	177
127	193
128	342
130	144
130	163
130	345
130	418
130	419
131	146
131	150
131	163
131	202
131	328
131	331
132	201
132	354
132	374
132	421
135	423
136	306
136	351
136	424
137	163
137	181
137	191
137	195
137	369
137	427
138	428
139	160
139	187
139	213
139	214
139	233
139	292
139	346
140	274
140	280
140	412
140	422
140	432
141	181
141	199
141	295
141	322
141	433
142	181
142	191
142	262
142	345
143	239
143	246
143	249
144	168
144	434
144	435
144	436
146	198
146	388
147	216
147	347
147	435
147	438
148	163
148	196
148	247
148	273
148	290
148	357
148	358
148	359
148	360
148	375
148	439
149	191
149	198
149	284
149	343
150	334
150	359
152	427
152	448
152	449
152	450
153	171
153	185
153	195
153	227
153	351
153	352
153	354
153	451
155	158
155	214
155	217
155	453
155	455
156	159
157	158
157	181
157	328
158	161
158	178
159	311
160	287
160	293
160	311
161	178
162	163
162	188
162	202
162	210
162	280
163	164
163	165
163	179
163	181
163	188
163	202
163	227
163	231
163	233
163	255
163	262
163	280
163	285
163	432
163	458
163	459
164	202
164	262
164	463
165	196
165	210
166	298
166	326
167	171
168	183
168	193
168	201
169	303
170	177
171	351
171	476
172	225
172	232
172	278
172	322
172	323
172	325
172	477
172	478
172	479
173	191
173	265
173	287
174	185
174	205
174	222
174	270
174	369
174	458
175	257
175	351
176	212
177	209
177	231
177	481
178	216
178	391
180	192
180	302
180	433
181	185
181	232
181	265
181	360
182	349
184	185
184	194
184	203
184	224
184	227
184	304
184	312
184	433
184	484
184	485
184	486
184	487
184	488
185	224
185	232
185	326
185	369
185	372
185	489
186	417
187	188
187	189
187	190
187	287
187	389
188	189
188	190
188	196
188	287
188	389
188	440
189	190
189	358
189	389
190	291
191	265
191	446
191	479
191	490
192	326
192	371
192	372
192	383
192	492
194	287
194	485
195	284
195	335
195	495
196	291
196	358
196	359
196	440
197	273
197	290
197	358
197	366
197	473
199	222
199	250
199	264
199	265
199	271
200	284
201	238
201	300
201	374
202	285
203	302
204	220
204	274
204	280
204	412
205	208
205	465
207	235
207	246
207	250
207	251
207	429
207	450
207	497
208	239
208	246
208	252
209	411
209	427
209	481
209	500
209	501
210	342
213	214
214	502
215	219
216	347
216	402
216	438
218	219
218	247
218	266
220	236
220	238
220	280
220	406
220	412
220	503
221	361
222	225
222	226
222	322
222	323
222	324
222	343
222	504
222	505
222	506
223	238
223	280
223	342
224	287
224	295
224	298
224	299
224	308
224	309
224	349
224	350
224	410
224	507
224	508
225	322
225	325
226	380
226	504
227	460
228	407
228	495
228	504
231	271
231	351
232	233
232	271
232	322
232	325
232	384
232	408
232	478
232	505
233	246
233	257
235	239
235	376
235	432
237	238
237	240
237	258
237	280
237	301
237	516
237	517
238	240
238	271
238	280
238	432
239	252
239	300
240	255
240	376
240	422
240	459
244	345
244	402
246	249
246	250
246	266
246	278
246	301
246	360
247	271
247	273
247	358
247	360
247	417
247	440
247	441
247	457
247	520
248	284
249	251
249	260
250	251
250	278
250	301
250	497
251	257
251	352
251	520
254	417
254	448
254	450
254	496
255	280
255	376
255	403
255	422
257	287
257	351
258	301
259	287
262	322
262	337
262	342
262	522
263	304
263	376
264	523
267	271
267	504
268	521
271	280
271	325
271	406
271	524
273	290
273	357
273	358
273	359
273	360
273	375
273	439
274	280
274	412
274	464
274	503
275	284
277	427
277	446
277	452
278	287
278	322
278	325
278	335
280	287
280	325
280	403
280	412
280	422
280	512
281	282
281	438
287	298
287	299
287	303
287	323
287	526
287	527
287	528
290	291
290	360
290	367
290	368
290	375
290	471
290	475
291	357
291	358
291	475
292	296
292	297
292	346
293	357
294	295
295	298
295	308
295	322
295	350
295	462
295	479
295	514
295	531
296	391
297	357
297	365
298	308
298	312
298	424
299	308
302	433
303	306
304	460
304	485
304	533
304	534
305	509
307	535
309	507
311	338
312	433
314	360
315	508
317	318
319	388
319	391
319	392
322	323
322	325
322	384
323	479
324	326
324	371
324	413
325	335
326	349
326	371
326	373
326	492
327	495
333	345
342	348
342	349
342	503
342	526
346	391
347	402
347	436
347	493
348	388
351	444
351	520
357	358
357	359
357	360
357	392
357	397
358	359
358	375
358	439
360	375
360	475
360	491
361	496
361	499
366	368
366	471
366	475
368	471
368	529
369	433
372	373
375	439
376	403
376	422
376	511
376	512
376	540
380	468
382	385
384	408
384	489
388	391
389	441
398	463
403	422
403	539
405	413
407	495
408	478
408	479
411	521
412	432
417	450
418	419
418	437
424	460
427	481
427	501
430	546
432	515
441	457
441	491
442	548
443	444
446	452
448	450
450	496
450	499
451	501
451	526
451	542
457	491
458	538
459	498
466	506
466	550
468	493
468	536
471	472
490	527
493	536
494	520
495	504
496	499
500	501
500	526
500	542
501	526
501	528
501	542
504	553
509	527
521	554
526	528
526	542
528	542
536	556
